,stdDay,gubun,deathCnt
2260,2020년 06월 22일 00시,충북,0.0
2261,2020년 06월 22일 00시,충남,0.0
2262,2020년 06월 22일 00시,전북,0.0
2263,2020년 06월 22일 00시,전남,0.0
2264,2020년 06월 22일 00시,경북,54.0
2265,2020년 06월 22일 00시,경남,0.0
2266,2020년 06월 22일 00시,제주,0.0
2267,2020년 06월 22일 00시,검역,0.0
2268,2020년 06월 23일 00시,합계,281.0
2269,2020년 06월 23일 00시,서울,6.0
2270,2020년 06월 23일 00시,부산,3.0
2271,2020년 06월 23일 00시,대구,189.0
2272,2020년 06월 23일 00시,인천,1.0
2273,2020년 06월 23일 00시,광주,0.0
2274,2020년 06월 23일 00시,대전,1.0
2275,2020년 06월 23일 00시,울산,1.0
2276,2020년 06월 23일 00시,세종,0.0
2277,2020년 06월 23일 00시,경기,23.0
2278,2020년 06월 23일 00시,강원,3.0
2279,2020년 06월 23일 00시,충북,0.0
2280,2020년 06월 23일 00시,충남,0.0
2281,2020년 06월 23일 00시,전북,0.0
2282,2020년 06월 23일 00시,전남,0.0
2283,2020년 06월 23일 00시,경북,54.0
2284,2020년 06월 23일 00시,경남,0.0
2285,2020년 06월 23일 00시,제주,0.0
2286,2020년 06월 23일 00시,검역,0.0
2287,2020년 06월 24일 00시,합계,281.0
2288,2020년 06월 24일 00시,서울,6.0
2289,2020년 06월 24일 00시,부산,3.0
2290,2020년 06월 24일 00시,대구,189.0
2291,2020년 06월 24일 00시,인천,1.0
2292,2020년 06월 24일 00시,광주,0.0
2293,2020년 06월 24일 00시,대전,1.0
2294,2020년 06월 24일 00시,울산,1.0
2295,2020년 06월 24일 00시,세종,0.0
2296,2020년 06월 24일 00시,경기,23.0
2297,2020년 06월 24일 00시,강원,3.0
2298,2020년 06월 24일 00시,충북,0.0
2299,2020년 06월 24일 00시,충남,0.0
2300,2020년 06월 24일 00시,전북,0.0
2301,2020년 06월 24일 00시,전남,0.0
2302,2020년 06월 24일 00시,경북,54.0
2303,2020년 06월 24일 00시,경남,0.0
2304,2020년 06월 24일 00시,제주,0.0
2305,2020년 06월 24일 00시,검역,0.0
2306,2020년 06월 25일 00시,합계,282.0
2307,2020년 06월 25일 00시,서울,7.0
2308,2020년 06월 25일 00시,부산,3.0
2309,2020년 06월 25일 00시,대구,189.0
2310,2020년 06월 25일 00시,인천,1.0
2311,2020년 06월 25일 00시,광주,0.0
2312,2020년 06월 25일 00시,대전,1.0
2313,2020년 06월 25일 00시,울산,1.0
2314,2020년 06월 25일 00시,세종,0.0
2315,2020년 06월 25일 00시,경기,23.0
2316,2020년 06월 25일 00시,강원,3.0
2317,2020년 06월 25일 00시,충북,0.0
2318,2020년 06월 25일 00시,충남,0.0
2319,2020년 06월 25일 00시,전북,0.0
2320,2020년 06월 25일 00시,전남,0.0
2321,2020년 06월 25일 00시,경북,54.0
2322,2020년 06월 25일 00시,경남,0.0
2323,2020년 06월 25일 00시,제주,0.0
2324,2020년 06월 25일 00시,검역,0.0
2325,2020년 06월 26일 00시,합계,282.0
2326,2020년 06월 26일 00시,서울,7.0
2327,2020년 06월 26일 00시,부산,3.0
2328,2020년 06월 26일 00시,대구,189.0
2329,2020년 06월 26일 00시,인천,1.0
2330,2020년 06월 26일 00시,광주,0.0
2331,2020년 06월 26일 00시,대전,1.0
2332,2020년 06월 26일 00시,울산,1.0
2333,2020년 06월 26일 00시,세종,0.0
2334,2020년 06월 26일 00시,경기,23.0
2335,2020년 06월 26일 00시,강원,3.0
2336,2020년 06월 26일 00시,충북,0.0
2337,2020년 06월 26일 00시,충남,0.0
2338,2020년 06월 26일 00시,전북,0.0
2339,2020년 06월 26일 00시,전남,0.0
2340,2020년 06월 26일 00시,경북,54.0
2341,2020년 06월 26일 00시,경남,0.0
2342,2020년 06월 26일 00시,제주,0.0
2343,2020년 06월 26일 00시,검역,0.0
2344,2020년 6월 27일 00시,합계,282.0
2345,2020년 6월 27일 00시,서울,7.0
2346,2020년 6월 27일 00시,부산,3.0
2347,2020년 6월 27일 00시,대구,189.0
2348,2020년 6월 27일 00시,인천,2.0
2349,2020년 6월 27일 00시,광주,0.0
2350,2020년 6월 27일 00시,대전,1.0
2351,2020년 6월 27일 00시,울산,1.0
2352,2020년 6월 27일 00시,세종,0.0
2353,2020년 6월 27일 00시,경기,22.0
2354,2020년 6월 27일 00시,강원,3.0
2355,2020년 6월 27일 00시,충북,0.0
2356,2020년 6월 27일 00시,충남,0.0
2357,2020년 6월 27일 00시,전북,0.0
2358,2020년 6월 27일 00시,전남,0.0
2359,2020년 6월 27일 00시,경북,54.0
2360,2020년 6월 27일 00시,경남,0.0
2361,2020년 6월 27일 00시,제주,0.0
2362,2020년 6월 27일 00시,검역,0.0
2363,2020년 6월 27일 00시,합계,282.0
2364,2020년 6월 27일 00시,서울,7.0
2365,2020년 6월 27일 00시,부산,3.0
2366,2020년 6월 27일 00시,대구,189.0
2367,2020년 6월 27일 00시,인천,1.0
2368,2020년 6월 27일 00시,광주,0.0
2369,2020년 6월 27일 00시,대전,1.0
2370,2020년 6월 27일 00시,울산,1.0
2371,2020년 6월 27일 00시,세종,0.0
2372,2020년 6월 27일 00시,경기,23.0
2373,2020년 6월 27일 00시,강원,3.0
2374,2020년 6월 27일 00시,충북,0.0
2375,2020년 6월 27일 00시,충남,0.0
2376,2020년 6월 27일 00시,전북,0.0
2377,2020년 6월 27일 00시,전남,0.0
2378,2020년 6월 27일 00시,경북,54.0
2379,2020년 6월 27일 00시,경남,0.0
2380,2020년 6월 27일 00시,제주,0.0
2381,2020년 6월 27일 00시,검역,0.0
2382,2020년 06월 28일 00시,합계,282.0
2383,2020년 06월 28일 00시,서울,7.0
2384,2020년 06월 28일 00시,부산,3.0
2385,2020년 06월 28일 00시,대구,189.0
2386,2020년 06월 28일 00시,인천,1.0
2387,2020년 06월 28일 00시,광주,0.0
2388,2020년 06월 28일 00시,대전,1.0
2389,2020년 06월 28일 00시,울산,1.0
2390,2020년 06월 28일 00시,세종,0.0
2391,2020년 06월 28일 00시,경기,23.0
2392,2020년 06월 28일 00시,강원,3.0
2393,2020년 06월 28일 00시,충북,0.0
2394,2020년 06월 28일 00시,충남,0.0
2395,2020년 06월 28일 00시,전북,0.0
2396,2020년 06월 28일 00시,전남,0.0
2397,2020년 06월 28일 00시,경북,54.0
2398,2020년 06월 28일 00시,경남,0.0
2399,2020년 06월 28일 00시,제주,0.0
2400,2020년 06월 28일 00시,검역,0.0
2401,2020년 06월 29일 00시,합계,282.0
2402,2020년 06월 29일 00시,서울,7.0
2403,2020년 06월 29일 00시,부산,3.0
2404,2020년 06월 29일 00시,대구,189.0
2405,2020년 06월 29일 00시,인천,1.0
2406,2020년 06월 29일 00시,광주,0.0
2407,2020년 06월 29일 00시,대전,1.0
2408,2020년 06월 29일 00시,울산,1.0
2409,2020년 06월 29일 00시,세종,0.0
2410,2020년 06월 29일 00시,경기,23.0
2411,2020년 06월 29일 00시,강원,3.0
2412,2020년 06월 29일 00시,충북,0.0
2413,2020년 06월 29일 00시,충남,0.0
2414,2020년 06월 29일 00시,전북,0.0
2415,2020년 06월 29일 00시,전남,0.0
2416,2020년 06월 29일 00시,경북,54.0
2417,2020년 06월 29일 00시,경남,0.0
2418,2020년 06월 29일 00시,제주,0.0
2419,2020년 06월 29일 00시,검역,0.0
2420,2020년 06월 30일 00시,합계,282.0
2421,2020년 06월 30일 00시,서울,7.0
2422,2020년 06월 30일 00시,부산,3.0
2423,2020년 06월 30일 00시,대구,189.0
2424,2020년 06월 30일 00시,인천,1.0
2425,2020년 06월 30일 00시,광주,0.0
2426,2020년 06월 30일 00시,대전,1.0
2427,2020년 06월 30일 00시,울산,1.0
2428,2020년 06월 30일 00시,세종,0.0
2429,2020년 06월 30일 00시,경기,23.0
2430,2020년 06월 30일 00시,강원,3.0
2431,2020년 06월 30일 00시,충북,0.0
2432,2020년 06월 30일 00시,충남,0.0
2433,2020년 06월 30일 00시,전북,0.0
2434,2020년 06월 30일 00시,전남,0.0
2435,2020년 06월 30일 00시,경북,54.0
2436,2020년 06월 30일 00시,경남,0.0
2437,2020년 06월 30일 00시,제주,0.0
2438,2020년 06월 30일 00시,검역,0.0
2439,2020년 07월 01일 00시,합계,282.0
2440,2020년 07월 01일 00시,서울,7.0
2441,2020년 07월 01일 00시,부산,3.0
2442,2020년 07월 01일 00시,대구,189.0
2443,2020년 07월 01일 00시,인천,1.0
2444,2020년 07월 01일 00시,광주,0.0
2445,2020년 07월 01일 00시,대전,1.0
2446,2020년 07월 01일 00시,울산,1.0
2447,2020년 07월 01일 00시,세종,0.0
2448,2020년 07월 01일 00시,경기,23.0
2449,2020년 07월 01일 00시,강원,3.0
2450,2020년 07월 01일 00시,충북,0.0
2451,2020년 07월 01일 00시,충남,0.0
2452,2020년 07월 01일 00시,전북,0.0
2453,2020년 07월 01일 00시,전남,0.0
2454,2020년 07월 01일 00시,경북,54.0
2455,2020년 07월 01일 00시,경남,0.0
2456,2020년 07월 01일 00시,제주,0.0
2457,2020년 07월 01일 00시,검역,0.0
2458,2020년 07월 02일 00시,합계,282.0
2459,2020년 07월 02일 00시,서울,7.0
2460,2020년 07월 02일 00시,부산,3.0
2461,2020년 07월 02일 00시,대구,189.0
2462,2020년 07월 02일 00시,인천,1.0
2463,2020년 07월 02일 00시,광주,0.0
2464,2020년 07월 02일 00시,대전,1.0
2465,2020년 07월 02일 00시,울산,1.0
2466,2020년 07월 02일 00시,세종,0.0
2467,2020년 07월 02일 00시,경기,23.0
2468,2020년 07월 02일 00시,강원,3.0
2469,2020년 07월 02일 00시,충북,0.0
2470,2020년 07월 02일 00시,충남,0.0
2471,2020년 07월 02일 00시,전북,0.0
2472,2020년 07월 02일 00시,전남,0.0
2473,2020년 07월 02일 00시,경북,54.0
2474,2020년 07월 02일 00시,경남,0.0
2475,2020년 07월 02일 00시,제주,0.0
2476,2020년 07월 02일 00시,검역,0.0
2477,2020년 07월 03일 00시,합계,282.0
2478,2020년 07월 03일 00시,서울,7.0
2479,2020년 07월 03일 00시,부산,3.0
2480,2020년 07월 03일 00시,대구,189.0
2481,2020년 07월 03일 00시,인천,1.0
2482,2020년 07월 03일 00시,광주,0.0
2483,2020년 07월 03일 00시,대전,1.0
2484,2020년 07월 03일 00시,울산,1.0
2485,2020년 07월 03일 00시,세종,0.0
2486,2020년 07월 03일 00시,경기,23.0
2487,2020년 07월 03일 00시,강원,3.0
2488,2020년 07월 03일 00시,충북,0.0
2489,2020년 07월 03일 00시,충남,0.0
2490,2020년 07월 03일 00시,전북,0.0
2491,2020년 07월 03일 00시,전남,0.0
2492,2020년 07월 03일 00시,경북,54.0
2493,2020년 07월 03일 00시,경남,0.0
2494,2020년 07월 03일 00시,제주,0.0
2495,2020년 07월 03일 00시,검역,0.0
2496,2020년 07월 04일 00시,합계,283.0
2497,2020년 07월 04일 00시,서울,8.0
2498,2020년 07월 04일 00시,부산,3.0
2499,2020년 07월 04일 00시,대구,189.0
2500,2020년 07월 04일 00시,인천,1.0
2501,2020년 07월 04일 00시,광주,0.0
2502,2020년 07월 04일 00시,대전,1.0
2503,2020년 07월 04일 00시,울산,1.0
2504,2020년 07월 04일 00시,세종,0.0
2505,2020년 07월 04일 00시,경기,23.0
2506,2020년 07월 04일 00시,강원,3.0
2507,2020년 07월 04일 00시,충북,0.0
2508,2020년 07월 04일 00시,충남,0.0
2509,2020년 07월 04일 00시,전북,0.0
2510,2020년 07월 04일 00시,전남,0.0
2511,2020년 07월 04일 00시,경북,54.0
2512,2020년 07월 04일 00시,경남,0.0
2513,2020년 07월 04일 00시,제주,0.0
2514,2020년 07월 04일 00시,검역,0.0
2515,2020년 07월 05일 00시,합계,283.0
2516,2020년 07월 05일 00시,서울,8.0
2517,2020년 07월 05일 00시,부산,3.0
2518,2020년 07월 05일 00시,대구,189.0
2519,2020년 07월 05일 00시,인천,1.0
2520,2020년 07월 05일 00시,광주,0.0
2521,2020년 07월 05일 00시,대전,1.0
2522,2020년 07월 05일 00시,울산,1.0
2523,2020년 07월 05일 00시,세종,0.0
2524,2020년 07월 05일 00시,경기,23.0
2525,2020년 07월 05일 00시,강원,3.0
2526,2020년 07월 05일 00시,충북,0.0
2527,2020년 07월 05일 00시,충남,0.0
2528,2020년 07월 05일 00시,전북,0.0
2529,2020년 07월 05일 00시,전남,0.0
2530,2020년 07월 05일 00시,경북,54.0
2531,2020년 07월 05일 00시,경남,0.0
2532,2020년 07월 05일 00시,제주,0.0
2533,2020년 07월 05일 00시,검역,0.0
2534,2020년 07월 06일 00시,합계,284.0
2535,2020년 07월 06일 00시,서울,8.0
2536,2020년 07월 06일 00시,부산,3.0
2537,2020년 07월 06일 00시,대구,189.0
2538,2020년 07월 06일 00시,인천,1.0
2539,2020년 07월 06일 00시,광주,0.0
2540,2020년 07월 06일 00시,대전,2.0
2541,2020년 07월 06일 00시,울산,1.0
2542,2020년 07월 06일 00시,세종,0.0
2543,2020년 07월 06일 00시,경기,23.0
2544,2020년 07월 06일 00시,강원,3.0
2545,2020년 07월 06일 00시,충북,0.0
2546,2020년 07월 06일 00시,충남,0.0
2547,2020년 07월 06일 00시,전북,0.0
2548,2020년 07월 06일 00시,전남,0.0
2549,2020년 07월 06일 00시,경북,54.0
2550,2020년 07월 06일 00시,경남,0.0
2551,2020년 07월 06일 00시,제주,0.0
2552,2020년 07월 06일 00시,검역,0.0
2553,2020년 07월 07일 00시,합계,285.0
2554,2020년 07월 07일 00시,서울,8.0
2555,2020년 07월 07일 00시,부산,3.0
2556,2020년 07월 07일 00시,대구,189.0
2557,2020년 07월 07일 00시,인천,1.0
2558,2020년 07월 07일 00시,광주,0.0
2559,2020년 07월 07일 00시,대전,2.0
2560,2020년 07월 07일 00시,울산,1.0
2561,2020년 07월 07일 00시,세종,0.0
2562,2020년 07월 07일 00시,경기,24.0
2563,2020년 07월 07일 00시,강원,3.0
2564,2020년 07월 07일 00시,충북,0.0
2565,2020년 07월 07일 00시,충남,0.0
2566,2020년 07월 07일 00시,전북,0.0
2567,2020년 07월 07일 00시,전남,0.0
2568,2020년 07월 07일 00시,경북,54.0
2569,2020년 07월 07일 00시,경남,0.0
2570,2020년 07월 07일 00시,제주,0.0
2571,2020년 07월 07일 00시,검역,0.0
2572,2020년 07월 08일 00시,합계,285.0
2573,2020년 07월 08일 00시,서울,8.0
2574,2020년 07월 08일 00시,부산,3.0
2575,2020년 07월 08일 00시,대구,189.0
2576,2020년 07월 08일 00시,인천,1.0
2577,2020년 07월 08일 00시,광주,0.0
2578,2020년 07월 08일 00시,대전,2.0
2579,2020년 07월 08일 00시,울산,1.0
2580,2020년 07월 08일 00시,세종,0.0
2581,2020년 07월 08일 00시,경기,24.0
2582,2020년 07월 08일 00시,강원,3.0
2583,2020년 07월 08일 00시,충북,0.0
2584,2020년 07월 08일 00시,충남,0.0
2585,2020년 07월 08일 00시,전북,0.0
2586,2020년 07월 08일 00시,전남,0.0
2587,2020년 07월 08일 00시,경북,54.0
2588,2020년 07월 08일 00시,경남,0.0
2589,2020년 07월 08일 00시,제주,0.0
2590,2020년 07월 08일 00시,검역,0.0
2591,2020년 07월 09일 00시,합계,287.0
2592,2020년 07월 09일 00시,서울,9.0
2593,2020년 07월 09일 00시,부산,3.0
2594,2020년 07월 09일 00시,대구,189.0
2595,2020년 07월 09일 00시,인천,1.0
2596,2020년 07월 09일 00시,광주,0.0
2597,2020년 07월 09일 00시,대전,2.0
2598,2020년 07월 09일 00시,울산,1.0
2599,2020년 07월 09일 00시,세종,0.0
2600,2020년 07월 09일 00시,경기,25.0
2601,2020년 07월 09일 00시,강원,3.0
2602,2020년 07월 09일 00시,충북,0.0
2603,2020년 07월 09일 00시,충남,0.0
2604,2020년 07월 09일 00시,전북,0.0
2605,2020년 07월 09일 00시,전남,0.0
2606,2020년 07월 09일 00시,경북,54.0
2607,2020년 07월 09일 00시,경남,0.0
2608,2020년 07월 09일 00시,제주,0.0
2609,2020년 07월 09일 00시,검역,0.0
2610,2020년 07월 10일 00시,합계,288.0
2611,2020년 07월 10일 00시,서울,9.0
2612,2020년 07월 10일 00시,부산,3.0
2613,2020년 07월 10일 00시,대구,189.0
2614,2020년 07월 10일 00시,인천,2.0
2615,2020년 07월 10일 00시,광주,0.0
2616,2020년 07월 10일 00시,대전,2.0
2617,2020년 07월 10일 00시,울산,1.0
2618,2020년 07월 10일 00시,세종,0.0
2619,2020년 07월 10일 00시,경기,25.0
2620,2020년 07월 10일 00시,강원,3.0
2621,2020년 07월 10일 00시,충북,0.0
2622,2020년 07월 10일 00시,충남,0.0
2623,2020년 07월 10일 00시,전북,0.0
2624,2020년 07월 10일 00시,전남,0.0
2625,2020년 07월 10일 00시,경북,54.0
2626,2020년 07월 10일 00시,경남,0.0
2627,2020년 07월 10일 00시,제주,0.0
2628,2020년 07월 10일 00시,검역,0.0
2629,2020년 07월 11일 00시,합계,288.0
2630,2020년 07월 11일 00시,서울,9.0
2631,2020년 07월 11일 00시,부산,3.0
2632,2020년 07월 11일 00시,대구,189.0
2633,2020년 07월 11일 00시,인천,2.0
2634,2020년 07월 11일 00시,광주,0.0
2635,2020년 07월 11일 00시,대전,2.0
2636,2020년 07월 11일 00시,울산,1.0
2637,2020년 07월 11일 00시,세종,0.0
2638,2020년 07월 11일 00시,경기,25.0
2639,2020년 07월 11일 00시,강원,3.0
2640,2020년 07월 11일 00시,충북,0.0
2641,2020년 07월 11일 00시,충남,0.0
2642,2020년 07월 11일 00시,전북,0.0
2643,2020년 07월 11일 00시,전남,0.0
2644,2020년 07월 11일 00시,경북,54.0
2645,2020년 07월 11일 00시,경남,0.0
2646,2020년 07월 11일 00시,제주,0.0
2647,2020년 07월 11일 00시,검역,0.0
2648,2020년 07월 12일 00시,합계,289.0
2649,2020년 07월 12일 00시,서울,9.0
2650,2020년 07월 12일 00시,부산,3.0
2651,2020년 07월 12일 00시,대구,189.0
2652,2020년 07월 12일 00시,인천,2.0
2653,2020년 07월 12일 00시,광주,0.0
2654,2020년 07월 12일 00시,대전,2.0
2655,2020년 07월 12일 00시,울산,1.0
2656,2020년 07월 12일 00시,세종,0.0
2657,2020년 07월 12일 00시,경기,26.0
2658,2020년 07월 12일 00시,강원,3.0
2659,2020년 07월 12일 00시,충북,0.0
2660,2020년 07월 12일 00시,충남,0.0
2661,2020년 07월 12일 00시,전북,0.0
2662,2020년 07월 12일 00시,전남,0.0
2663,2020년 07월 12일 00시,경북,54.0
2664,2020년 07월 12일 00시,경남,0.0
2665,2020년 07월 12일 00시,제주,0.0
2666,2020년 07월 12일 00시,검역,0.0
2667,2020년 07월 13일 00시,합계,289.0
2668,2020년 07월 13일 00시,서울,9.0
2669,2020년 07월 13일 00시,부산,3.0
2670,2020년 07월 13일 00시,대구,189.0
2671,2020년 07월 13일 00시,인천,2.0
2672,2020년 07월 13일 00시,광주,0.0
2673,2020년 07월 13일 00시,대전,2.0
2674,2020년 07월 13일 00시,울산,1.0
2675,2020년 07월 13일 00시,세종,0.0
2676,2020년 07월 13일 00시,경기,26.0
2677,2020년 07월 13일 00시,강원,3.0
2678,2020년 07월 13일 00시,충북,0.0
2679,2020년 07월 13일 00시,충남,0.0
2680,2020년 07월 13일 00시,전북,0.0
2681,2020년 07월 13일 00시,전남,0.0
2682,2020년 07월 13일 00시,경북,54.0
2683,2020년 07월 13일 00시,경남,0.0
2684,2020년 07월 13일 00시,제주,0.0
2685,2020년 07월 13일 00시,검역,0.0
2686,2020년 07월 14일 00시,합계,289.0
2687,2020년 07월 14일 00시,서울,9.0
2688,2020년 07월 14일 00시,부산,3.0
2689,2020년 07월 14일 00시,대구,189.0
2690,2020년 07월 14일 00시,인천,2.0
2691,2020년 07월 14일 00시,광주,0.0
2692,2020년 07월 14일 00시,대전,2.0
2693,2020년 07월 14일 00시,울산,1.0
2694,2020년 07월 14일 00시,세종,0.0
2695,2020년 07월 14일 00시,경기,26.0
2696,2020년 07월 14일 00시,강원,3.0
2697,2020년 07월 14일 00시,충북,0.0
2698,2020년 07월 14일 00시,충남,0.0
2699,2020년 07월 14일 00시,전북,0.0
2700,2020년 07월 14일 00시,전남,0.0
2701,2020년 07월 14일 00시,경북,54.0
2702,2020년 07월 14일 00시,경남,0.0
2703,2020년 07월 14일 00시,제주,0.0
2704,2020년 07월 14일 00시,검역,0.0
2705,2020년 07월 15일 00시,합계,289.0
2706,2020년 07월 15일 00시,서울,9.0
2707,2020년 07월 15일 00시,부산,3.0
2708,2020년 07월 15일 00시,대구,189.0
2709,2020년 07월 15일 00시,인천,2.0
2710,2020년 07월 15일 00시,광주,0.0
2711,2020년 07월 15일 00시,대전,2.0
2712,2020년 07월 15일 00시,울산,1.0
2713,2020년 07월 15일 00시,세종,0.0
2714,2020년 07월 15일 00시,경기,26.0
2715,2020년 07월 15일 00시,강원,3.0
2716,2020년 07월 15일 00시,충북,0.0
2717,2020년 07월 15일 00시,충남,0.0
2718,2020년 07월 15일 00시,전북,0.0
2719,2020년 07월 15일 00시,전남,0.0
